Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;690;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0085;0.1408;-0.0100;357.1708;358.6559;1.2889;NULL;NULL;NULL;NULL;-0.0344;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0088;0.0388;0.5994;0.1742;358.2321;4.3767;0.0080;0.0414;0.5923;359.5758;357.8760;4.6429;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.4391;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1666;2026-03-20 12:41:08.1750;Controllers;9;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;703;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0088;0.1412;-0.0100;356.9677;358.6619;1.4351;NULL;NULL;NULL;NULL;-0.0325;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0089;0.0389;0.5996;0.2149;358.3066;4.4809;0.0093;0.0398;0.5936;0.0676;358.3515;4.6574;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.2518;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1672;2026-03-20 12:41:08.3425;Controllers;10;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;716;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0089;0.1417;-0.0097;356.8909;358.5874;1.3804;NULL;NULL;NULL;NULL;-0.0322;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0091;0.0392;0.6001;0.2602;358.3132;4.4126;0.0090;0.0414;0.5944;0.2709;357.6631;4.4146;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.2160;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1664;2026-03-20 12:41:08.5082;Controllers;11;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;731;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0077;0.1417;-0.0102;356.9650;358.6930;1.3556;NULL;NULL;NULL;NULL;-0.0314;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0092;0.0402;0.6006;0.3947;358.3383;4.0838;0.0101;0.0449;0.5926;359.5977;358.5323;3.6765;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.1394;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2000;2026-03-20 12:41:08.7088;Controllers;12;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;750;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0059;0.1426;-0.0102;356.5361;359.2575;1.0858;NULL;NULL;NULL;NULL;-0.0265;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0095;0.0410;0.6007;0.7016;358.5250;3.4139;0.0080;0.0452;0.5924;0.2954;357.6896;3.3526;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-2.6530;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1833;2026-03-20 12:41:08.8921;Controllers;13;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;765;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0060;0.1429;-0.0098;356.3475;359.1094;1.0537;NULL;NULL;NULL;NULL;-0.0296;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0095;0.0420;0.6012;0.8522;358.3994;3.0135;0.0074;0.0436;0.5962;0.9183;357.4513;2.7974;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-2.9624;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1876;2026-03-20 12:41:09.0792;Controllers;14;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;781;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0059;0.1425;-0.0097;356.5141;359.0956;0.8433;NULL;NULL;NULL;NULL;-0.0308;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0091;0.0416;0.6028;1.0690;358.3668;2.6285;0.0066;0.0406;0.5997;0.5486;357.6001;2.5581;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.0756;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1802;2026-03-20 12:41:09.2604;Controllers;15;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;796;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0063;0.1428;-0.0096;356.3604;359.0134;0.9335;NULL;NULL;NULL;NULL;-0.0424;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0084;0.0404;0.6043;1.1861;357.9132;2.4337;0.0073;0.0376;0.5974;0.3238;357.5001;2.6071;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-4.2420;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1906;2026-03-20 12:41:09.4501;Controllers;16;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;813;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0066;0.1423;-0.0093;356.6348;358.9589;1.0448;NULL;NULL;NULL;NULL;-0.0384;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0084;0.0397;0.6050;1.1096;358.0791;2.4324;0.0079;0.0393;0.6009;0.6068;358.0636;2.3183;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.8359;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2084;2026-03-20 12:41:09.6579;Controllers;17;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;829;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0071;0.1423;-0.0095;356.5881;358.8347;1.0935;NULL;NULL;NULL;NULL;-0.0360;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0084;0.0394;0.6071;1.1937;358.1772;2.2105;0.0082;0.0403;0.6043;0.6459;358.1357;2.2115;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.5954;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1835;2026-03-20 12:41:09.8431;Controllers;18;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;841;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0072;0.1421;-0.0096;356.6577;358.9020;1.0547;NULL;NULL;NULL;NULL;-0.0372;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0083;0.0392;0.6078;1.2587;358.1299;2.1753;0.0069;0.0378;0.6012;1.1482;357.5433;2.4821;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.7164;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1578;2026-03-20 12:41:10.0003;Controllers;19;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;855;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0074;0.1423;-0.0103;356.5721;358.7834;1.0908;NULL;NULL;NULL;NULL;-0.0375;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0084;0.0390;0.6080;1.2530;358.1114;2.1772;0.0092;0.0386;0.6005;0.9401;357.8239;2.1668;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.7494;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1761;2026-03-20 12:41:10.1761;Controllers;20;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;870;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0077;0.1425;-0.0107;356.4625;358.6219;1.0622;NULL;NULL;NULL;NULL;-0.0343;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0087;0.0390;0.6079;1.2456;358.2310;2.1542;0.0100;0.0403;0.5971;0.7517;358.0266;2.1334;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.4315;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1825;2026-03-20 12:41:10.3577;Controllers;21;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;885;f28e4a6b-9d42-4bac-a7da-391c49f2badd;NULL;-0.0079;0.1423;-0.0112;356.4320;358.5496;1.1353;NULL;NULL;NULL;NULL;-0.0365;0.0000;2.0000;NULL;NULL;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0088;0.0396;0.6063;0.9738;358.1371;2.0616;0.0068;0.0420;0.5924;359.9606;357.1979;2.5623;1;NULL;NULL;7b9b235e-fc82-40ea-b0c4-4780ee595b3d;-3.6504;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1923;2026-03-20 12:41:10.5516;Controllers;22;30;OpenXR
