Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;524;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0491;0.0024;0.0417;353.2816;0.6008;359.8436;NULL;NULL;NULL;NULL;0.0006;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0187;-0.1016;0.6534;355.4539;0.8206;4.0065;-0.0201;-0.1011;0.6454;355.5312;1.0055;3.6059;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.0587;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2327;2026-03-20 14:21:23.4381;Controllers;9;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;546;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0487;0.0023;0.0413;353.2475;0.4646;359.9005;NULL;NULL;NULL;NULL;-0.0029;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0192;-0.1016;0.6532;355.5563;0.6946;4.0595;-0.0196;-0.1018;0.6444;355.3549;1.5787;3.9249;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;-0.2874;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2172;2026-03-20 14:21:23.6543;Controllers;10;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;563;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0484;0.0026;0.0414;353.1459;0.6428;359.7706;NULL;NULL;NULL;NULL;0.0028;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0193;-0.1018;0.6531;355.6738;0.9438;3.9835;-0.0169;-0.1039;0.6452;355.6208;2.3497;3.5090;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.2849;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2175;2026-03-20 14:21:23.8746;Controllers;11;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;578;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0491;0.0025;0.0413;353.2057;0.7277;359.8973;NULL;NULL;NULL;NULL;0.0032;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0194;-0.1020;0.6531;355.8608;0.9648;3.9650;-0.0204;-0.1012;0.6452;355.7800;1.3038;4.0033;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.3233;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1990;2026-03-20 14:21:24.0722;Controllers;12;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;599;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0504;0.0023;0.0408;353.3397;0.5471;0.0233;NULL;NULL;NULL;NULL;0.0015;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0200;-0.1015;0.6530;355.8069;0.9134;3.9451;-0.0203;-0.0994;0.6455;355.3940;1.6167;3.7056;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.1491;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2247;2026-03-20 14:21:24.2962;Controllers;13;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;616;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0501;0.0026;0.0405;353.1401;0.6119;359.9229;NULL;NULL;NULL;NULL;0.0021;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0203;-0.1012;0.6530;355.7417;0.9504;3.9779;-0.0206;-0.0993;0.6456;355.3908;1.5275;3.9805;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.2064;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1910;2026-03-20 14:21:24.4878;Controllers;14;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;638;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0501;0.0028;0.0403;352.9254;0.5553;359.9119;NULL;NULL;NULL;NULL;0.0016;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0207;-0.1006;0.6528;355.5848;0.9475;4.1299;-0.0222;-0.0981;0.6443;354.9393;1.4130;4.7488;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.1575;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2263;2026-03-20 14:21:24.7143;Controllers;15;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;654;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0503;0.0026;0.0401;352.9705;0.4874;359.8941;NULL;NULL;NULL;NULL;0.0010;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0212;-0.1000;0.6526;355.5111;0.9439;4.1895;-0.0222;-0.0988;0.6437;355.0368;1.3038;4.3216;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.0998;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2160;2026-03-20 14:21:24.9309;Controllers;16;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;673;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0501;0.0022;0.0402;353.1403;0.5731;359.9066;NULL;NULL;NULL;NULL;0.0019;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0216;-0.0994;0.6525;355.5015;1.0014;4.1785;-0.0212;-0.0961;0.6450;355.0832;1.8525;4.1087;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.1948;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2246;2026-03-20 14:21:25.1558;Controllers;17;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;689;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0503;0.0020;0.0399;353.1050;0.6711;0.0092;NULL;NULL;NULL;NULL;0.0028;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0215;-0.0991;0.6526;355.5666;1.0319;4.1199;-0.0205;-0.0999;0.6464;355.5814;0.9454;4.3256;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.2758;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2003;2026-03-20 14:21:25.3563;Controllers;18;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;706;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0510;0.0023;0.0399;353.0221;0.2595;359.9799;NULL;NULL;NULL;NULL;0.0014;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0211;-0.0998;0.6536;356.0347;0.9550;4.1583;-0.0190;-0.1014;0.6488;355.6432;1.5552;4.2149;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.1359;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2331;2026-03-20 14:21:25.5897;Controllers;19;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;721;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0511;0.0021;0.0393;353.1539;0.3189;359.8182;NULL;NULL;NULL;NULL;0.0016;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0210;-0.0997;0.6541;355.9964;0.9651;4.1965;-0.0220;-0.0977;0.6462;355.3788;0.8215;4.0960;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.1630;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2093;2026-03-20 14:21:25.7971;Controllers;20;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;736;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0505;0.0025;0.0387;352.8606;0.2403;359.6567;NULL;NULL;NULL;NULL;0.0004;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0213;-0.0993;0.6539;355.9084;0.9222;4.2559;-0.0234;-0.0981;0.6443;355.6977;0.6465;4.6698;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.0392;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1907;2026-03-20 14:21:25.9892;Controllers;21;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;752;7f999d7a-b252-4a97-803e-36bf23ba3b28;NULL;-0.0502;0.0027;0.0380;352.6576;0.1868;359.6196;NULL;NULL;NULL;NULL;0.0021;0.0000;2.0000;NULL;NULL;0.0487;-1.3393;0.1730;0.0000;333.0799;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0215;-0.0988;0.6529;355.7998;1.0049;4.3093;-0.0210;-0.0967;0.6415;355.1598;1.7816;4.5301;1;NULL;NULL;8569edad-f7cf-4d11-aeda-84d51943436f;0.2122;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2330;2026-03-20 14:21:26.2216;Controllers;22;30;OpenXR
