ActiveHand;ConfirmDown;EffectMode;Email;Event;Framecount;HandDwellProgress01;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HmdPosX;HmdPosY;HmdPosZ;HmdRotW;HmdRotX;HmdRotY;HmdRotZ;IsHandPointing;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;PointerForwardX;PointerForwardY;PointerForwardZ;PointerOriginX;PointerOriginY;PointerOriginZ;PointerRotationW;PointerRotationX;PointerRotationY;PointerRotationZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;SessionID;TaskMode;Timestamp;TrackingMode;XRBackend
Right;0;None;anonymous;Sample;46;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.5374;Controllers;OpenXR
Right;0;None;anonymous;Sample;48;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.5607;Controllers;OpenXR
Right;0;None;anonymous;Sample;51;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.5853;Controllers;OpenXR
Right;0;None;anonymous;Sample;54;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.6126;Controllers;OpenXR
Right;0;None;anonymous;Sample;56;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.6363;Controllers;OpenXR
Right;0;None;anonymous;Sample;59;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.6608;Controllers;OpenXR
Right;0;None;anonymous;Sample;61;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.6879;Controllers;OpenXR
Right;0;None;anonymous;Sample;63;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.7126;Controllers;OpenXR
Right;0;None;anonymous;Sample;65;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.7397;Controllers;OpenXR
Right;0;None;anonymous;Sample;67;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.7618;Controllers;OpenXR
Right;0;None;anonymous;Sample;68;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:12.7969;Controllers;OpenXR
Right;0;None;anonymous;Sample;69;0.0000;0.0322;0.4577;-0.0057;356.4063;18.4951;357.7962;0.0322;0.4577;-0.0057;0.9864;-0.0340;0.1600;-0.0139;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.0000;0.0000;1.0000;0.0000;-1.0000;0.0075;1.0000;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;-1.0000;0.0000;0.0000;0.0000;0.0000;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.0347;Controllers;OpenXR
Right;0;None;anonymous;Sample;70;0.0000;0.0322;0.4574;-0.0052;356.5265;18.6242;357.7887;0.0322;0.4574;-0.0052;0.9863;-0.0330;0.1611;-0.0141;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1873;0.1575;0.3287;327.9136;14.8600;359.2093;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.0581;Controllers;OpenXR
Right;0;None;anonymous;Sample;71;0.0000;0.0322;0.4575;-0.0050;356.5081;18.5754;357.7960;0.0322;0.4575;-0.0050;0.9863;-0.0332;0.1607;-0.0141;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1873;0.1577;0.3285;327.8509;14.8629;359.1349;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.0749;Controllers;OpenXR
Right;0;None;anonymous;Sample;73;0.0000;0.0323;0.4575;-0.0048;356.5257;18.5298;357.8212;0.0323;0.4575;-0.0048;0.9864;-0.0330;0.1603;-0.0139;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1873;0.1577;0.3285;327.8529;14.8594;359.1202;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.0985;Controllers;OpenXR
Right;0;None;anonymous;Sample;76;0.0000;0.0323;0.4575;-0.0048;356.5558;18.4963;357.8261;0.0323;0.4575;-0.0048;0.9865;-0.0327;0.1600;-0.0139;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1872;0.1576;0.3286;327.8660;14.8463;359.1447;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.1232;Controllers;OpenXR
Right;0;None;anonymous;Sample;78;0.0000;0.0324;0.4575;-0.0047;356.5451;18.5232;357.7237;0.0324;0.4575;-0.0047;0.9864;-0.0329;0.1602;-0.0147;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1872;0.1576;0.3287;327.8648;14.8707;359.1920;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.1559;Controllers;OpenXR
Right;0;None;anonymous;Sample;81;0.0000;0.0325;0.4575;-0.0047;356.5804;18.5420;357.6910;0.0325;0.4575;-0.0047;0.9864;-0.0327;0.1604;-0.0151;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1872;0.1577;0.3286;327.8557;14.8464;359.1603;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.1843;Controllers;OpenXR
Right;0;None;anonymous;Sample;83;0.0000;0.0326;0.4575;-0.0047;356.6158;18.6205;357.6888;0.0326;0.4575;-0.0047;0.9863;-0.0324;0.1611;-0.0151;0;0.0000;-1.0000;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;0.2173;0.5312;0.8189;0.1889;0.1615;0.3348;0.9532;-0.2749;0.1224;0.0292;0.1889;0.1615;0.3348;327.9136;14.8600;359.2093;0.1873;0.1577;0.3286;327.8537;14.8398;359.1594;0;d1724f9a-672b-4e26-bc0a-3dc23d8c8297;OpenLoop;2026-03-20 12:53:13.2059;Controllers;OpenXR
