Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;470;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0386;-0.0009;-0.0103;355.7492;0.8055;359.9010;NULL;NULL;NULL;NULL;-0.0571;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0184;-0.0550;0.5962;352.1875;358.4209;2.4414;-0.0196;-0.0545;0.5870;351.3588;357.1463;2.5482;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-5.7063;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2095;2026-03-20 12:50:36.8420;Controllers;9;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;487;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0384;-0.0006;-0.0111;355.5172;0.6968;359.9491;NULL;NULL;NULL;NULL;-0.0664;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0188;-0.0533;0.5955;351.8757;358.0612;2.9872;-0.0233;-0.0497;0.5839;351.1963;356.7791;3.7407;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-6.6385;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2327;2026-03-20 12:50:37.0733;Controllers;10;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;505;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0371;-0.0005;-0.0121;355.4282;0.8330;359.8476;NULL;NULL;NULL;NULL;-0.0623;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0195;-0.0522;0.5944;351.7896;358.2543;3.2112;-0.0226;-0.0509;0.5820;351.3743;356.9357;3.5412;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-6.2330;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2164;2026-03-20 12:50:37.2898;Controllers;11;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;522;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0364;0.0006;-0.0124;355.0179;0.9742;359.7431;NULL;NULL;NULL;NULL;-0.0503;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0188;-0.0519;0.5934;352.0410;358.7162;2.8881;-0.0157;-0.0525;0.5818;351.6067;358.1481;3.1027;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-5.0319;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2086;2026-03-20 12:50:37.4987;Controllers;12;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;539;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0361;0.0004;-0.0120;355.0209;1.1351;359.8369;NULL;NULL;NULL;NULL;-0.0512;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0174;-0.0516;0.5924;352.2172;358.6242;2.8514;-0.0173;-0.0501;0.5807;351.9309;357.5452;3.0569;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-5.1159;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2178;2026-03-20 12:50:37.7171;Controllers;13;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;557;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0365;-0.0004;-0.0119;355.3659;1.0406;-0.0024;NULL;NULL;NULL;NULL;-0.0600;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0174;-0.0512;0.5919;352.2218;358.2701;3.0069;-0.0221;-0.0521;0.5816;351.3813;356.5960;3.4562;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-5.9955;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2152;2026-03-20 12:50:37.9308;Controllers;14;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;580;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0370;0.0002;-0.0122;355.0707;1.2657;0.0664;NULL;NULL;NULL;NULL;-0.0498;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0159;-0.0517;0.5931;352.6796;358.6194;2.5969;-0.0118;-0.0537;0.5874;352.2851;357.7466;2.9317;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-4.9832;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2506;2026-03-20 12:50:38.1832;Controllers;15;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;594;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0366;-0.0002;-0.0119;355.1952;1.2079;0.0053;NULL;NULL;NULL;NULL;-0.0427;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0128;-0.0516;0.5951;352.8246;358.7807;2.3583;-0.0106;-0.0507;0.5905;352.5373;357.6998;2.2038;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-4.2655;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2011;2026-03-20 12:50:38.3831;Controllers;16;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;610;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0362;-0.0001;-0.0126;355.0601;1.3864;359.9755;NULL;NULL;NULL;NULL;-0.0319;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0095;-0.0517;0.5972;352.9467;359.0840;2.0564;-0.0047;-0.0535;0.5911;352.6073;358.5185;1.4266;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-3.1881;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2240;2026-03-20 12:50:38.6085;Controllers;17;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;625;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0356;0.0006;-0.0132;354.6882;1.5480;359.9426;NULL;NULL;NULL;NULL;-0.0202;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0064;-0.0527;0.5985;353.3943;359.4359;1.2944;-0.0035;-0.0544;0.5911;353.2059;358.3580;0.8430;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-2.0229;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1989;2026-03-20 12:50:38.8056;Controllers;18;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;644;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0346;0.0002;-0.0129;355.0157;1.7502;359.6851;NULL;NULL;NULL;NULL;-0.0123;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0040;-0.0515;0.5988;353.3919;359.6610;0.9889;-0.0019;-0.0462;0.5898;352.9519;358.9181;0.1829;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-1.2313;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2506;2026-03-20 12:50:39.0573;Controllers;19;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;660;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0336;-0.0032;-0.0113;357.4060;2.0316;358.9591;NULL;NULL;NULL;NULL;-0.0044;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0029;-0.0457;0.5980;354.2581;359.9402;0.7342;-0.0030;-0.0357;0.5875;354.2595;359.2429;0.0134;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-0.4376;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2080;2026-03-20 12:50:39.2654;Controllers;20;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;677;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0333;-0.0055;-0.0090;358.9649;2.1291;358.9833;NULL;NULL;NULL;NULL;-0.0105;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0021;-0.0405;0.5964;354.9388;359.6546;0.7945;-0.0021;-0.0359;0.5865;354.6591;358.6130;1.8072;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-1.0516;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2341;2026-03-20 12:50:39.4991;Controllers;21;30;OpenXR
NULL;Right;NULL;NULL;Baseline;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;697;78931d45-ed6e-42f6-9e36-3f20c840c7b5;NULL;-0.0320;-0.0047;-0.0087;358.6409;2.3944;358.8131;NULL;NULL;NULL;NULL;-0.0219;0.0000;2.0000;NULL;NULL;-0.0553;-1.3043;0.1063;0.0000;346.8317;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;-0.0017;-0.0393;0.5961;355.0751;359.1736;1.1360;-0.0030;-0.0398;0.5887;355.1014;358.7471;1.8050;1;NULL;NULL;9b6a6606-690b-4cfb-a9b2-3e23eea333a5;-2.1946;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2573;2026-03-20 12:50:39.7573;Controllers;22;30;OpenXR
