Accuracy01;ActiveHand;AfterEffectCm;AttemptIndex;BlockType;ChoiceSide;CurrentMoleToHitId;CurrentMoleToHitIndexX;CurrentMoleToHitIndexY;CurrentMoleToHitPositionLocalX;CurrentMoleToHitPositionLocalY;CurrentMoleToHitPositionLocalZ;CurrentMoleToHitPositionWorldX;CurrentMoleToHitPositionWorldY;CurrentMoleToHitPositionWorldZ;DeltaAccuracyPct;EffectMode;Email;ErrorCm;Event;EventType;Framecount;GameId;GapMeters;HeadCameraPosWorldX;HeadCameraPosWorldY;HeadCameraPosWorldZ;HeadCameraRotEulerX;HeadCameraRotEulerY;HeadCameraRotEulerZ;HitDistanceMeters;HitPositionWorldX;HitPositionWorldY;HitPositionWorldZ;HitWorldX;HitWorldY;HitWorldZ;IsCorrect;IsHit;LeftControllerLaserPosWorldX;LeftControllerLaserPosWorldY;LeftControllerLaserPosWorldZ;LeftControllerLaserRotEulerX;LeftControllerLaserRotEulerY;LeftControllerLaserRotEulerZ;LeftControllerPosWorldX;LeftControllerPosWorldY;LeftControllerPosWorldZ;LeftControllerRotEulerX;LeftControllerRotEulerY;LeftControllerRotEulerZ;LeftControllerTrigger;LeftLengthMeters;LineLengthMeters;LineZMeters;LongerSide;MeanCm;MoleId;MoleIndexX;MoleIndexY;MolePositionLocalX;MolePositionLocalY;MolePositionLocalZ;MolePositionWorldX;MolePositionWorldY;MolePositionWorldZ;RightControllerLaserPosWorldX;RightControllerLaserPosWorldY;RightControllerLaserPosWorldZ;RightControllerLaserRotEulerX;RightControllerLaserRotEulerY;RightControllerLaserRotEulerZ;RightControllerPosWorldX;RightControllerPosWorldY;RightControllerPosWorldZ;RightControllerRotEulerX;RightControllerRotEulerY;RightControllerRotEulerZ;RightControllerTrigger;RightLengthMeters;SdCm;SessionID;SignedOffsetCm;SourceTaskMode;SuccessCount;TargetIndex;TargetWorldX;TargetWorldY;TargetWorldZ;TaskMode;TimeSinceLastEvent;Timestamp;TrackingMode;TrialIndex;TrialsPerBlock;XRBackend
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3741;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;-0.0002;-0.0878;-0.0061;356.3768;358.6967;0.8086;NULL;NULL;NULL;NULL;-0.0078;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0277;-0.1018;0.5920;355.0419;358.5555;3.0506;0.0291;-0.1031;0.5882;354.9939;358.2115;3.0522;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;-0.7769;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2078;2026-03-20 12:47:39.1798;Controllers;11;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3759;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0004;-0.0881;-0.0062;356.4451;358.8007;0.6127;NULL;NULL;NULL;NULL;-0.0006;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0285;-0.1020;0.5932;355.1565;358.8136;2.9245;0.0287;-0.1029;0.5860;354.9794;358.6199;3.0398;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;-0.0620;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2334;2026-03-20 12:47:39.4137;Controllers;12;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3774;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;-0.0001;-0.0879;-0.0063;356.3326;358.6657;0.6777;NULL;NULL;NULL;NULL;0.0035;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0286;-0.1021;0.5931;355.2102;358.9790;2.8893;0.0282;-0.1046;0.5834;355.0905;358.6786;3.0493;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.3545;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2169;2026-03-20 12:47:39.6307;Controllers;13;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3789;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;-0.0003;-0.0876;-0.0060;356.2880;358.6398;0.8108;NULL;NULL;NULL;NULL;0.0069;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0289;-0.1026;0.5926;355.2722;359.1033;2.8406;0.0287;-0.1047;0.5815;355.0429;358.5599;3.3613;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.6862;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.1991;2026-03-20 12:47:39.8296;Controllers;14;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3808;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0006;-0.0876;-0.0057;356.2984;358.8313;0.7355;NULL;NULL;NULL;NULL;0.0128;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0294;-0.1033;0.5909;355.0809;359.3239;2.7081;0.0289;-0.1049;0.5786;354.5916;359.4371;2.9973;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.2803;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2422;2026-03-20 12:47:40.0712;Controllers;15;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3824;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0008;-0.0877;-0.0060;356.2287;358.8631;0.5974;NULL;NULL;NULL;NULL;0.0125;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0293;-0.1035;0.5899;355.0244;359.3151;2.6876;0.0293;-0.1046;0.5784;354.5844;358.8271;2.7109;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.2489;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2081;2026-03-20 12:47:40.2797;Controllers;16;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3840;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0004;-0.0876;-0.0066;356.2239;358.8729;0.8332;NULL;NULL;NULL;NULL;0.0122;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0297;-0.1035;0.5895;354.9818;359.2883;2.7182;0.0303;-0.1027;0.5807;354.5858;358.9146;3.2427;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.2166;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2246;2026-03-20 12:47:40.5043;Controllers;17;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3855;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0013;-0.0873;-0.0068;356.0992;358.9547;0.6644;NULL;NULL;NULL;NULL;0.0101;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0299;-0.1032;0.5894;354.8741;359.1963;2.7490;0.0302;-0.1024;0.5796;354.0793;358.5581;3.1338;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.0143;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2251;2026-03-20 12:47:40.7293;Controllers;18;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3869;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0022;-0.0873;-0.0070;356.1228;359.0846;0.5576;NULL;NULL;NULL;NULL;0.0103;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0305;-0.1032;0.5893;354.9069;359.1817;2.5937;0.0318;-0.1049;0.5812;354.8759;358.5081;2.9065;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.0307;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2184;2026-03-20 12:47:40.9495;Controllers;19;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3883;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0026;-0.0872;-0.0068;356.0244;359.1407;0.4184;NULL;NULL;NULL;NULL;0.0094;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0311;-0.1033;0.5892;354.9012;359.1179;2.5906;0.0325;-0.1037;0.5800;354.4391;358.7908;3.1154;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.9423;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2482;2026-03-20 12:47:41.1974;Controllers;20;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3896;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0020;-0.0874;-0.0071;356.0620;359.0522;0.5658;NULL;NULL;NULL;NULL;0.0108;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0314;-0.1033;0.5892;354.8797;359.1622;2.6182;0.0310;-0.1034;0.5825;354.5394;358.6240;2.9816;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.0804;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2258;2026-03-20 12:47:41.4226;Controllers;21;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3909;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0018;-0.0873;-0.0074;355.9575;359.1150;0.5724;NULL;NULL;NULL;NULL;0.0096;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0316;-0.1034;0.5902;354.9237;359.1056;2.6107;0.0303;-0.1046;0.5858;354.6952;358.2867;3.0421;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.9632;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2336;2026-03-20 12:47:41.6558;Controllers;22;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3923;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0016;-0.0873;-0.0071;356.0306;359.0320;0.6634;NULL;NULL;NULL;NULL;0.0114;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0322;-0.1039;0.5920;354.9215;359.1560;2.5030;0.0329;-0.1066;0.5880;354.9504;358.8450;2.6146;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;1.1427;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2406;2026-03-20 12:47:41.8959;Controllers;23;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3936;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0019;-0.0874;-0.0068;356.0345;359.0884;0.5974;NULL;NULL;NULL;NULL;0.0088;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0322;-0.1040;0.5929;354.9298;359.0476;2.4409;0.0315;-0.1027;0.5871;354.5431;358.5516;2.3436;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.8850;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2090;2026-03-20 12:47:42.1056;Controllers;24;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3952;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0015;-0.0873;-0.0072;356.0600;359.0099;0.6502;NULL;NULL;NULL;NULL;0.0062;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0322;-0.1038;0.5931;354.9249;358.9407;2.3407;0.0307;-0.1041;0.5837;354.5988;358.2210;2.6568;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.6205;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2322;2026-03-20 12:47:42.3369;Controllers;25;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3966;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0014;-0.0871;-0.0074;355.9895;359.0360;0.6111;NULL;NULL;NULL;NULL;0.0059;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0322;-0.1036;0.5925;354.8874;358.9271;2.2666;0.0313;-0.1048;0.5814;354.9130;358.4583;3.1028;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.5850;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2249;2026-03-20 12:47:42.5614;Controllers;26;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3984;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0013;-0.0871;-0.0078;355.8704;358.9623;0.6899;NULL;NULL;NULL;NULL;0.0092;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0325;-0.1035;0.5908;354.8962;359.0544;2.1743;0.0323;-0.1036;0.5779;354.8073;358.7434;2.3018;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.9190;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2427;2026-03-20 12:47:42.8050;Controllers;27;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;3999;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0019;-0.0870;-0.0076;355.8640;359.2316;0.5275;NULL;NULL;NULL;NULL;0.0071;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0327;-0.1034;0.5890;354.9082;358.9589;2.2242;0.0326;-0.1047;0.5776;354.7734;358.5326;2.5909;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.7058;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2243;2026-03-20 12:47:43.0291;Controllers;28;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;4015;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0010;-0.0870;-0.0073;355.9193;358.8998;0.7521;NULL;NULL;NULL;NULL;0.0039;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0329;-0.1037;0.5883;354.9002;358.8253;2.1616;0.0321;-0.1059;0.5790;354.8206;358.2930;2.4825;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.3926;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2248;2026-03-20 12:47:43.2532;Controllers;29;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Trial Accepted;TaskEvent;4032;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0013;-0.0871;-0.0074;355.9282;359.0817;0.6346;NULL;NULL;NULL;NULL;0.0031;0.0000;2.0000;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0328;-0.1039;0.5882;354.9100;358.7938;2.1984;0.0322;-0.1058;0.5811;354.8655;358.5299;2.3889;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;0.3105;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.2326;2026-03-20 12:47:43.4875;Controllers;30;30;OpenXR
NULL;Right;10.4482;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Block Completed;BlockEvent;4032;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0013;-0.0871;-0.0074;355.9282;359.0817;0.6346;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;0.0211;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0328;-0.1039;0.5882;354.9100;358.7938;2.1984;0.0322;-0.1058;0.5811;354.8655;358.5299;2.3889;1;NULL;1.1151;b544825c-84e7-4823-ac5b-c741175c33af;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-20 12:47:43.4933;Controllers;NULL;30;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Game Finished;GameEvent;4032;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0013;-0.0871;-0.0074;355.9282;359.0817;0.6346;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0328;-0.1039;0.5882;354.9100;358.7938;2.1984;0.0322;-0.1058;0.5811;354.8655;358.5299;2.3889;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-20 12:47:43.5011;Controllers;NULL;NULL;OpenXR
NULL;Right;NULL;NULL;Post;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;None;anonymous;NULL;Experiment Completed;GameEvent;4032;35f3fc2a-61e0-40a5-8fcc-73b961818a13;NULL;0.0013;-0.0871;-0.0074;355.9282;359.0817;0.6346;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0000;-1.3368;0.0075;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0328;-0.1039;0.5882;354.9100;358.7938;2.1984;0.0322;-0.1058;0.5811;354.8655;358.5299;2.3889;1;NULL;NULL;b544825c-84e7-4823-ac5b-c741175c33af;NULL;NULL;NULL;NULL;NULL;NULL;NULL;OpenLoop;0.0000;2026-03-20 12:47:43.5043;Controllers;NULL;NULL;OpenXR
